uri,type,jurisdiction,title,date_valid,publication_status,date_copyright,author,publisher,rights,description,subject,education_level,score_range,authority_status,statement_notation,statement_label,list_id,local_subject,comment,is_part_of,is_version_of,exact_match,concept_term,alt_statement_notation,is_child_of,has_child,indexing_status,creator,created
http://act-standards-server.herokuapp.com/resources/SCCRS2013readingWME401,Statement,,,,,,,,,Analyze how the choice of a specific word or phrase shapes meaning or tone in somewhat challenging passages,Reading,,20-23,Original,,,1,,,http://act-standards-server.herokuapp.com/resources/DCCRS2013reading,,,,,http://act-standards-server.herokuapp.com/resources/SCCRS2013readingWME,,Indexable Statement,,
http://act-standards-server.herokuapp.com/resources/SCCRS2013readingWME402,Statement,,,,,,,,,"Interpret most words and phrases as they are used in somewhat challenging passages, including determining technical, connotative, and figurative meanings",Reading,,20-23,Original,,,2,,,http://act-standards-server.herokuapp.com/resources/DCCRS2013reading,,,,,http://act-standards-server.herokuapp.com/resources/SCCRS2013readingWME,,Indexable Statement,,
http://act-standards-server.herokuapp.com/resources/SCCRS2013readingWME501,Statement,,,,,,,,,Analyze how the choice of a specific word or phrase shapes meaning or tone in somewhat challenging passages when the effect is subtle,Reading,,24-27,Original,,,1,,,http://act-standards-server.herokuapp.com/resources/DCCRS2013reading,,,,,http://act-standards-server.herokuapp.com/resources/SCCRS2013readingWME,,Indexable Statement,,
http://act-standards-server.herokuapp.com/resources/SCCRS2013readingWME502,Statement,,,,,,,,,Analyze how the choice of a specific word or phrase shapes meaning or tone in more challenging passages,Reading,,24-27,Original,,,2,,,http://act-standards-server.herokuapp.com/resources/DCCRS2013reading,,,,,http://act-standards-server.herokuapp.com/resources/SCCRS2013readingWME,,Indexable Statement,,
http://act-standards-server.herokuapp.com/resources/SCCRS2013readingWME503,Statement,,,,,,,,,"Interpret virtually any word or phrase as it is used in somewhat challenging passages, including determining technical, connotative, and figurative meanings",Reading,,24-27,Original,,,3,,,http://act-standards-server.herokuapp.com/resources/DCCRS2013reading,,,,,http://act-standards-server.herokuapp.com/resources/SCCRS2013readingWME,,Indexable Statement,,
http://act-standards-server.herokuapp.com/resources/SCCRS2013readingWME504,Statement,,,,,,,,,"Interpret most words and phrases as they are used in more challenging passages, including determining technical, connotative, and figurative meanings",Reading,,24-27,Original,,,4,,,http://act-standards-server.herokuapp.com/resources/DCCRS2013reading,,,,,http://act-standards-server.herokuapp.com/resources/SCCRS2013readingWME,,Indexable Statement,,
http://act-standards-server.herokuapp.com/resources/SCCRS2013readingWME601,Statement,,,,,,,,,Analyze how the choice of a specific word or phrase shapes meaning or tone in complex passages,Reading,,28-32,Original,,,1,,,http://act-standards-server.herokuapp.com/resources/DCCRS2013reading,,,,,http://act-standards-server.herokuapp.com/resources/SCCRS2013readingWME,,Indexable Statement,,
http://act-standards-server.herokuapp.com/resources/SCCRS2013readingWME602,Statement,,,,,,,,,"Interpret virtually any word or phrase as it is used in more challenging passages, including determining technical, connotative, and figurative meanings",Reading,,28-32,Original,,,2,,,http://act-standards-server.herokuapp.com/resources/DCCRS2013reading,,,,,http://act-standards-server.herokuapp.com/resources/SCCRS2013readingWME,,Indexable Statement,,
http://act-standards-server.herokuapp.com/resources/SCCRS2013readingWME603,Statement,,,,,,,,,"Interpret words and phrases in a passage that makes consistent use of figurative, general academic, domain-specific, or otherwise difficult language",Reading,,28-32,Original,,,3,,,http://act-standards-server.herokuapp.com/resources/DCCRS2013reading,,,,,http://act-standards-server.herokuapp.com/resources/SCCRS2013readingWME,,Indexable Statement,,
http://act-standards-server.herokuapp.com/resources/SCCRS2013readingWME701,Statement,,,,,,,,,Analyze how the choice of a specific word or phrase shapes meaning or tone in passages when the effect is subtle or complex,Reading,,33-36,Original,,,1,,,http://act-standards-server.herokuapp.com/resources/DCCRS2013reading,,,,,http://act-standards-server.herokuapp.com/resources/SCCRS2013readingWME,,Indexable Statement,,
http://act-standards-server.herokuapp.com/resources/SCCRS2013readingWME702,Statement,,,,,,,,,"Interpret words and phrases as they are used in complex passages, including determining technical, connotative, and figurative meanings",Reading,,33-36,Original,,,2,,,http://act-standards-server.herokuapp.com/resources/DCCRS2013reading,,,,,http://act-standards-server.herokuapp.com/resources/SCCRS2013readingWME,,Indexable Statement,,
http://act-standards-server.herokuapp.com/resources/SCCRS2013readingWME703,Statement,,,,,,,,,"Interpret words and phrases in a passage that makes extensive use of figurative, general academic, domain-specific, or otherwise difficult language",Reading,,33-36,Original,,,3,,,http://act-standards-server.herokuapp.com/resources/DCCRS2013reading,,,,,http://act-standards-server.herokuapp.com/resources/SCCRS2013readingWME,,Indexable Statement,,
http://act-standards-server.herokuapp.com/resources/SCCRS2013readingTST,Statement,,,,,,,,,Text Structure (TST),Reading,,,Original,,,,,,http://act-standards-server.herokuapp.com/resources/DCCRS2013reading,,,,,http://act-standards-server.herokuapp.com/resources/DCCRS2013reading,"http://act-standards-server.herokuapp.com/resources/SCCRS2013readingTST201,http://act-standards-server.herokuapp.com/resources/SCCRS2013readingTST301,http://act-standards-server.herokuapp.com/resources/SCCRS2013readingTST302,http://act-standards-server.herokuapp.com/resources/SCCRS2013readingTST401,http://act-standards-server.herokuapp.com/resources/SCCRS2013readingTST402,http://act-standards-server.herokuapp.com/resources/SCCRS2013readingTST403,http://act-standards-server.herokuapp.com/resources/SCCRS2013readingTST404,http://act-standards-server.herokuapp.com/resources/SCCRS2013readingTST501,http://act-standards-server.herokuapp.com/resources/SCCRS2013readingTST502,http://act-standards-server.herokuapp.com/resources/SCCRS2013readingTST503,http://act-standards-server.herokuapp.com/resources/SCCRS2013readingTST504,http://act-standards-server.herokuapp.com/resources/SCCRS2013readingTST505,http://act-standards-server.herokuapp.com/resources/SCCRS2013readingTST601,http://act-standards-server.herokuapp.com/resources/SCCRS2013readingTST602,http://act-standards-server.herokuapp.com/resources/SCCRS2013readingTST603,http://act-standards-server.herokuapp.com/resources/SCCRS2013readingTST701,http://act-standards-server.herokuapp.com/resources/SCCRS2013readingTST702,http://act-standards-server.herokuapp.com/resources/SCCRS2013readingTST703",Non-indexable Statement,,
http://act-standards-server.herokuapp.com/resources/SCCRS2013readingTST201,Statement,,,,,,,,,Analyze how one or more sentences in passages relate to the whole passage when the function is stated or clearly indicated,Reading,,13-15,Original,,,1,,,http://act-standards-server.herokuapp.com/resources/DCCRS2013reading,,,,,http://act-standards-server.herokuapp.com/resources/SCCRS2013readingTST,,Indexable Statement,,
http://act-standards-server.herokuapp.com/resources/SCCRS2013readingTST301,Statement,,,,,,,,,Analyze how one or more sentences in somewhat challenging passages relate to the whole passage when the function is simple,Reading,,16-19,Original,,,1,,,http://act-standards-server.herokuapp.com/resources/DCCRS2013reading,,,,,http://act-standards-server.herokuapp.com/resources/SCCRS2013readingTST,,Indexable Statement,,
http://act-standards-server.herokuapp.com/resources/SCCRS2013readingTST302,Statement,,,,,,,,,Identify a clear function of straightforward paragraphs in somewhat challenging literary narratives,Reading,,16-19,Original,,,2,,,http://act-standards-server.herokuapp.com/resources/DCCRS2013reading,,,,,http://act-standards-server.herokuapp.com/resources/SCCRS2013readingTST,,Indexable Statement,,
http://act-standards-server.herokuapp.com/resources/SCCRS2013readingTST401,Statement,,,,,,,,,Analyze how one or more sentences in somewhat challenging passages relate to the whole passage,Reading,,20-23,Original,,,1,,,http://act-standards-server.herokuapp.com/resources/DCCRS2013reading,,,,,http://act-standards-server.herokuapp.com/resources/SCCRS2013readingTST,,Indexable Statement,,
http://act-standards-server.herokuapp.com/resources/SCCRS2013readingTST402,Statement,,,,,,,,,Infer the function of straightforward paragraphs in somewhat challenging literary narratives,Reading,,20-23,Original,,,2,,,http://act-standards-server.herokuapp.com/resources/DCCRS2013reading,,,,,http://act-standards-server.herokuapp.com/resources/SCCRS2013readingTST,,Indexable Statement,,
http://act-standards-server.herokuapp.com/resources/SCCRS2013readingTST403,Statement,,,,,,,,,Identify a clear function of paragraphs in somewhat challenging passages,Reading,,20-23,Original,,,3,,,http://act-standards-server.herokuapp.com/resources/DCCRS2013reading,,,,,http://act-standards-server.herokuapp.com/resources/SCCRS2013readingTST,,Indexable Statement,,
http://act-standards-server.herokuapp.com/resources/SCCRS2013readingTST404,Statement,,,,,,,,,Analyze the overall structure of somewhat challenging passages,Reading,,20-23,Original,,,4,,,http://act-standards-server.herokuapp.com/resources/DCCRS2013reading,,,,,http://act-standards-server.herokuapp.com/resources/SCCRS2013readingTST,,Indexable Statement,,
http://act-standards-server.herokuapp.com/resources/SCCRS2013readingTST501,Statement,,,,,,,,,Analyze how one or more senten_ces in somewhat challenging passages relate to the whole passage when the function is subtle,Reading,,24-27,Original,,,1,,,http://act-standards-server.herokuapp.com/resources/DCCRS2013reading,,,,,http://act-standards-server.herokuapp.com/resources/SCCRS2013readingTST,,Indexable Statement,,
http://act-standards-server.herokuapp.com/resources/SCCRS2013readingTST502,Statement,,,,,,,,,Analyze how one or more sentences in more challenging passages relate to the whole passage,Reading,,24-27,Original,,,2,,,http://act-standards-server.herokuapp.com/resources/DCCRS2013reading,,,,,http://act-standards-server.herokuapp.com/resources/SCCRS2013readingTST,,Indexable Statement,,
http://act-standards-server.herokuapp.com/resources/SCCRS2013readingTST503,Statement,,,,,,,,,Infer the function of paragraphs in somewhat challenging passages,Reading,,24-27,Original,,,3,,,http://act-standards-server.herokuapp.com/resources/DCCRS2013reading,,,,,http://act-standards-server.herokuapp.com/resources/SCCRS2013readingTST,,Indexable Statement,,
http://act-standards-server.herokuapp.com/resources/SCCRS2013readingTST504,Statement,,,,,,,,,Identify a clear function of paragraphs in more challenging passages,Reading,,24-27,Original,,,4,,,http://act-standards-server.herokuapp.com/resources/DCCRS2013reading,,,,,http://act-standards-server.herokuapp.com/resources/SCCRS2013readingTST,,Indexable Statement,,
http://act-standards-server.herokuapp.com/resources/SCCRS2013readingTST505,Statement,,,,,,,,,Analyze the overall structure of more challenging passages,Reading,,24-27,Original,,,5,,,http://act-standards-server.herokuapp.com/resources/DCCRS2013reading,,,,,http://act-standards-server.herokuapp.com/resources/SCCRS2013readingTST,,Indexable Statement,,
http://act-standards-server.herokuapp.com/resources/SCCRS2013readingTST601,Statement,,,,,,,,,Analyze how one or more sentences in complex passages relate to the whole passage,Reading,,28-32,Original,,,1,,,http://act-standards-server.herokuapp.com/resources/DCCRS2013reading,,,,,http://act-standards-server.herokuapp.com/resources/SCCRS2013readingTST,,Indexable Statement,,
http://act-standards-server.herokuapp.com/resources/SCCRS2013readingTST602,Statement,,,,,,,,,Infer the function of paragraphs in more challenging passages,Reading,,28-32,Original,,,2,,,http://act-standards-server.herokuapp.com/resources/DCCRS2013reading,,,,,http://act-standards-server.herokuapp.com/resources/SCCRS2013readingTST,,Indexable Statement,,
http://act-standards-server.herokuapp.com/resources/SCCRS2013readingTST603,Statement,,,,,,,,,Analyze the overall structure of complex passages,Reading,,28-32,Original,,,3,,,http://act-standards-server.herokuapp.com/resources/DCCRS2013reading,,,,,http://act-standards-server.herokuapp.com/resources/SCCRS2013readingTST,,Indexable Statement,,
http://act-standards-server.herokuapp.com/resources/SCCRS2013readingTST701,Statement,,,,,,,,,Analyze how one or more sentences in passages relate to the whole passage when the function is subtle or complex,Reading,,33-36,Original,,,1,,,http://act-standards-server.herokuapp.com/resources/DCCRS2013reading,,,,,http://act-standards-server.herokuapp.com/resources/SCCRS2013readingTST,,Indexable Statement,,
http://act-standards-server.herokuapp.com/resources/SCCRS2013readingTST702,Statement,,,,,,,,,Identify or infer the function of paragraphs in complex passages,Reading,,33-36,Original,,,2,,,http://act-standards-server.herokuapp.com/resources/DCCRS2013reading,,,,,http://act-standards-server.herokuapp.com/resources/SCCRS2013readingTST,,Indexable Statement,,
http://act-standards-server.herokuapp.com/resources/SCCRS2013readingTST703,Statement,,,,,,,,,Analyze the overall structure of highly complex passages,Reading,,33-36,Original,,,3,,,http://act-standards-server.herokuapp.com/resources/DCCRS2013reading,,,,,http://act-standards-server.herokuapp.com/resources/SCCRS2013readingTST,,Indexable Statement,,
http://act-standards-server.herokuapp.com/resources/SCCRS2013readingPPV,Statement,,,,,,,,,Purpose and Point of View (PPV),Reading,,,Original,,,,,,http://act-standards-server.herokuapp.com/resources/DCCRS2013reading,,,,,http://act-standards-server.herokuapp.com/resources/DCCRS2013reading,"http://act-standards-server.herokuapp.com/resources/SCCRS2013readingPPV201,http://act-standards-server.herokuapp.com/resources/SCCRS2013readingPPV301,http://act-standards-server.herokuapp.com/resources/SCCRS2013readingPPV401,http://act-standards-server.herokuapp.com/resources/SCCRS2013readingPPV402,http://act-standards-server.herokuapp.com/resources/SCCRS2013readingPPV501,http://act-standards-server.herokuapp.com/resources/SCCRS2013readingPPV502,http://act-standards-server.herokuapp.com/resources/SCCRS2013readingPPV503,http://act-standards-server.herokuapp.com/resources/SCCRS2013readingPPV601,http://act-standards-server.herokuapp.com/resources/SCCRS2013readingPPV602,http://act-standards-server.herokuapp.com/resources/SCCRS2013readingPPV701,http://act-standards-server.herokuapp.com/resources/SCCRS2013readingPPV702",Non-indexable Statement,,
http://act-standards-server.herokuapp.com/resources/SCCRS2013readingPPV201,Statement,,,,,,,,,Recognize a clear intent of an author or narrator in somewhat challenging literary narratives,Reading,,13-15,Original,,,1,,,http://act-standards-server.herokuapp.com/resources/DCCRS2013reading,,,,,http://act-standards-server.herokuapp.com/resources/SCCRS2013readingPPV,,Indexable Statement,,
http://act-standards-server.herokuapp.com/resources/SCCRS2013readingPPV301,Statement,,,,,,,,,Recognize a clear intent of an author or narrator in somewhat challenging passages,Reading,,16-19,Original,,,1,,,http://act-standards-server.herokuapp.com/resources/DCCRS2013reading,,,,,http://act-standards-server.herokuapp.com/resources/SCCRS2013readingPPV,,Indexable Statement,,
http://act-standards-server.herokuapp.com/resources/SCCRS2013readingPPV401,Statement,,,,,,,,,Identify a clear purpose of somewhat challenging passages and how that purpose shapes content and style,Reading,,20-23,Original,,,1,,,http://act-standards-server.herokuapp.com/resources/DCCRS2013reading,,,,,http://act-standards-server.herokuapp.com/resources/SCCRS2013readingPPV,,Indexable Statement,,
http://act-standards-server.herokuapp.com/resources/SCCRS2013readingPPV402,Statement,,,,,,,,,Understand point of view in somewhat challenging passages,Reading,,20-23,Original,,,2,,,http://act-standards-server.herokuapp.com/resources/DCCRS2013reading,,,,,http://act-standards-server.herokuapp.com/resources/SCCRS2013readingPPV,,Indexable Statement,,
http://act-standards-server.herokuapp.com/resources/SCCRS2013readingPPV501,Statement,,,,,,,,,Infer a purpose in somewhat challenging passages and how that purpose shapes content and style,Reading,,24-27,Original,,,1,,,http://act-standards-server.herokuapp.com/resources/DCCRS2013reading,,,,,http://act-standards-server.herokuapp.com/resources/SCCRS2013readingPPV,,Indexable Statement,,
http://act-standards-server.herokuapp.com/resources/SCCRS2013readingPPV502,Statement,,,,,,,,,Identify a clear purpose of more challenging passages and how that purpose shapes content and style,Reading,,24-27,Original,,,2,,,http://act-standards-server.herokuapp.com/resources/DCCRS2013reading,,,,,http://act-standards-server.herokuapp.com/resources/SCCRS2013readingPPV,,Indexable Statement,,
http://act-standards-server.herokuapp.com/resources/SCCRS2013readingPPV503,Statement,,,,,,,,,Understand point of view in more challenging passages,Reading,,24-27,Original,,,3,,,http://act-standards-server.herokuapp.com/resources/DCCRS2013reading,,,,,http://act-standards-server.herokuapp.com/resources/SCCRS2013readingPPV,,Indexable Statement,,
http://act-standards-server.herokuapp.com/resources/SCCRS2013readingPPV601,Statement,,,,,,,,,Infer a purpose in more challenging passages and how that purpose shapes content and style,Reading,,28-32,Original,,,1,,,http://act-standards-server.herokuapp.com/resources/DCCRS2013reading,,,,,http://act-standards-server.herokuapp.com/resources/SCCRS2013readingPPV,,Indexable Statement,,
http://act-standards-server.herokuapp.com/resources/SCCRS2013readingPPV602,Statement,,,,,,,,,Understand point of view in complex passages,Reading,,28-32,Original,,,2,,,http://act-standards-server.herokuapp.com/resources/DCCRS2013reading,,,,,http://act-standards-server.herokuapp.com/resources/SCCRS2013readingPPV,,Indexable Statement,,
http://act-standards-server.herokuapp.com/resources/SCCRS2013readingPPV701,Statement,,,,,,,,,Identify or infer a purpose in complex passages and how that purpose shapes content and style,Reading,,33-36,Original,,,1,,,http://act-standards-server.herokuapp.com/resources/DCCRS2013reading,,,,,http://act-standards-server.herokuapp.com/resources/SCCRS2013readingPPV,,Indexable Statement,,
http://act-standards-server.herokuapp.com/resources/SCCRS2013readingPPV702,Statement,,,,,,,,,Understand point of view in highly complex passages,Reading,,33-36,Original,,,2,,,http://act-standards-server.herokuapp.com/resources/DCCRS2013reading,,,,,http://act-standards-server.herokuapp.com/resources/SCCRS2013readingPPV,,Indexable Statement,,
http://act-standards-server.herokuapp.com/resources/SCCRS2013readingARG,Statement,,,,,,,,,Arguments (ARG),Reading,,,Original,,,,,,http://act-standards-server.herokuapp.com/resources/DCCRS2013reading,,,,,http://act-standards-server.herokuapp.com/resources/DCCRS2013reading,"http://act-standards-server.herokuapp.com/resources/SCCRS2013readingARG201,http://act-standards-server.herokuapp.com/resources/SCCRS2013readingARG301,http://act-standards-server.herokuapp.com/resources/SCCRS2013readingARG401,http://act-standards-server.herokuapp.com/resources/SCCRS2013readingARG402,http://act-standards-server.herokuapp.com/resources/SCCRS2013readingARG501,http://act-standards-server.herokuapp.com/resources/SCCRS2013readingARG502,http://act-standards-server.herokuapp.com/resources/SCCRS2013readingARG503,http://act-standards-server.herokuapp.com/resources/SCCRS2013readingARG601,http://act-standards-server.herokuapp.com/resources/SCCRS2013readingARG602,http://act-standards-server.herokuapp.com/resources/SCCRS2013readingARG701,http://act-standards-server.herokuapp.com/resources/SCCRS2013readingARG702,http://act-standards-server.herokuapp.com/resources/SCCRS2013readingARG703",Non-indexable Statement,,
http://act-standards-server.herokuapp.com/resources/SCCRS2013readingARG201,Statement,,,,,,,,,Analyze how one or more sentences in passages offer reasons for or support a claim when the relationship is clearly indicated,Reading,,13-15,Original,,,1,,,http://act-standards-server.herokuapp.com/resources/DCCRS2013reading,,,,,http://act-standards-server.herokuapp.com/resources/SCCRS2013readingARG,,Indexable Statement,,
http://act-standards-server.herokuapp.com/resources/SCCRS2013readingARG301,Statement,,,,,,,,,Analyze how one or more sentences in somewhat challenging passages offer reasons for or support a claim when the relationship is simple,Reading,,16-19,Original,,,1,,,http://act-standards-server.herokuapp.com/resources/DCCRS2013reading,,,,,http://act-standards-server.herokuapp.com/resources/SCCRS2013readingARG,,Indexable Statement,,
http://act-standards-server.herokuapp.com/resources/SCCRS2013readingARG401,Statement,,,,,,,,,Analyze how one or more sentences in somewhat challenging passages offer reasons for or support a claim,Reading,,20-23,Original,,,1,,,http://act-standards-server.herokuapp.com/resources/DCCRS2013reading,,,,,http://act-standards-server.herokuapp.com/resources/SCCRS2013readingARG,,Indexable Statement,,
http://act-standards-server.herokuapp.com/resources/SCCRS2013readingARG402,Statement,,,,,,,,,Identify a clear central claim in somewhat challenging passages,Reading,,20-23,Original,,,2,,,http://act-standards-server.herokuapp.com/resources/DCCRS2013reading,,,,,http://act-standards-server.herokuapp.com/resources/SCCRS2013readingARG,,Indexable Statement,,
http://act-standards-server.herokuapp.com/resources/SCCRS2013readingARG501,Statement,,,,,,,,,Analyze how one or more sentences in more challenging passages offer reasons for or support a claim,Reading,,24-27,Original,,,1,,,http://act-standards-server.herokuapp.com/resources/DCCRS2013reading,,,,,http://act-standards-server.herokuapp.com/resources/SCCRS2013readingARG,,Indexable Statement,,
http://act-standards-server.herokuapp.com/resources/SCCRS2013readingARG502,Statement,,,,,,,,,Infer a central claim in somewhat challenging passages,Reading,,24-27,Original,,,2,,,http://act-standards-server.herokuapp.com/resources/DCCRS2013reading,,,,,http://act-standards-server.herokuapp.com/resources/SCCRS2013readingARG,,Indexable Statement,,
http://act-standards-server.herokuapp.com/resources/SCCRS2013readingARG503,Statement,,,,,,,,,Identify a clear central claim in more challenging passages,Reading,,24-27,Original,,,3,,,http://act-standards-server.herokuapp.com/resources/DCCRS2013reading,,,,,http://act-standards-server.herokuapp.com/resources/SCCRS2013readingARG,,Indexable Statement,,
http://act-standards-server.herokuapp.com/resources/SCCRS2013readingARG601,Statement,,,,,,,,,Analyze how one or more sentences in complex passages offer reasons for or support a claim,Reading,,28-32,Original,,,1,,,http://act-standards-server.herokuapp.com/resources/DCCRS2013reading,,,,,http://act-standards-server.herokuapp.com/resources/SCCRS2013readingARG,,Indexable Statement,,
http://act-standards-server.herokuapp.com/resources/SCCRS2013readingARG602,Statement,,,,,,,,,Infer a central claim in more challenging passages,Reading,,28-32,Original,,,2,,,http://act-standards-server.herokuapp.com/resources/DCCRS2013reading,,,,,http://act-standards-server.herokuapp.com/resources/SCCRS2013readingARG,,Indexable Statement,,
http://act-standards-server.herokuapp.com/resources/SCCRS2013readingARG701,Statement,,,,,,,,,Analyze how one or more sentences in passages offer reasons for or support a claim when the relationship is subtle or complex,Reading,,33-36,Original,,,1,,,http://act-standards-server.herokuapp.com/resources/DCCRS2013reading,,,,,http://act-standards-server.herokuapp.com/resources/SCCRS2013readingARG,,Indexable Statement,,
http://act-standards-server.herokuapp.com/resources/SCCRS2013readingARG702,Statement,,,,,,,,,Identify or infer a central claim in complex passages,Reading,,33-36,Original,,,2,,,http://act-standards-server.herokuapp.com/resources/DCCRS2013reading,,,,,http://act-standards-server.herokuapp.com/resources/SCCRS2013readingARG,,Indexable Statement,,
http://act-standards-server.herokuapp.com/resources/SCCRS2013readingARG703,Statement,,,,,,,,,Identify a clear central claim in highly complex passages,Reading,,33-36,Original,,,3,,,http://act-standards-server.herokuapp.com/resources/DCCRS2013reading,,,,,http://act-standards-server.herokuapp.com/resources/SCCRS2013readingARG,,Indexable Statement,,
http://act-standards-server.herokuapp.com/resources/SCCRS2013readingSYN,Statement,,,,,,,,,Multiple Texts (SYN),Reading,,,Original,,,,,,http://act-standards-server.herokuapp.com/resources/DCCRS2013reading,,,,,http://act-standards-server.herokuapp.com/resources/DCCRS2013reading,"http://act-standards-server.herokuapp.com/resources/SCCRS2013readingSYN201,http://act-standards-server.herokuapp.com/resources/SCCRS2013readingSYN301,http://act-standards-server.herokuapp.com/resources/SCCRS2013readingSYN401,http://act-standards-server.herokuapp.com/resources/SCCRS2013readingSYN501,http://act-standards-server.herokuapp.com/resources/SCCRS2013readingSYN601,http://act-standards-server.herokuapp.com/resources/SCCRS2013readingSYN701",Non-indexable Statement,,
http://act-standards-server.herokuapp.com/resources/SCCRS2013readingSYN201,Statement,,,,,,,,,Make simple comparisons between two passages,Reading,,13-15,Original,,,1,,,http://act-standards-server.herokuapp.com/resources/DCCRS2013reading,,,,,http://act-standards-server.herokuapp.com/resources/SCCRS2013readingSYN,,Indexable Statement,,
http://act-standards-server.herokuapp.com/resources/SCCRS2013readingSYN301,Statement,,,,,,,,,Make straightforward comparisons between two passages,Reading,,16-19,Original,,,1,,,http://act-standards-server.herokuapp.com/resources/DCCRS2013reading,,,,,http://act-standards-server.herokuapp.com/resources/SCCRS2013readingSYN,,Indexable Statement,,
http://act-standards-server.herokuapp.com/resources/SCCRS2013readingSYN401,Statement,,,,,,,,,Draw logical conclusions using information from two literary narratives,Reading,,20-23,Original,,,1,,,http://act-standards-server.herokuapp.com/resources/DCCRS2013reading,,,,,http://act-standards-server.herokuapp.com/resources/SCCRS2013readingSYN,,Indexable Statement,,
http://act-standards-server.herokuapp.com/resources/SCCRS2013readingSYN501,Statement,,,,,,,,,Draw logical conclusions using information from two informational texts,Reading,,24-27,Original,,,1,,,http://act-standards-server.herokuapp.com/resources/DCCRS2013reading,,,,,http://act-standards-server.herokuapp.com/resources/SCCRS2013readingSYN,,Indexable Statement,,
http://act-standards-server.herokuapp.com/resources/SCCRS2013readingSYN601,Statement,,,,,,,,,Draw logical conclusions using information from multiple portions of two literary narratives,Reading,,28-32,Original,,,1,,,http://act-standards-server.herokuapp.com/resources/DCCRS2013reading,,,,,http://act-standards-server.herokuapp.com/resources/SCCRS2013readingSYN,,Indexable Statement,,
http://act-standards-server.herokuapp.com/resources/SCCRS2013readingSYN701,Statement,,,,,,,,,Draw logical conclusions using information from multiple portions of two informational texts,Reading,,33-36,Original,,,1,,,http://act-standards-server.herokuapp.com/resources/DCCRS2013reading,,,,,http://act-standards-server.herokuapp.com/resources/SCCRS2013readingSYN,,Indexable Statement,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
